Timestamp,Open,High,Low,Close,Volume
20090220 00:00:00:000,0.88725,0.8921,0.8798,0.8885,598886.900877118
20090222 00:00:00:000,0.8889,0.8905,0.8886,0.8893,11362.3000966311
20090223 00:00:00:000,0.8893,0.8916,0.8737,0.8763,720019.41894269
20090224 00:00:00:000,0.87635,0.88835,0.8727,0.8859,480246.452604055
20090225 00:00:00:000,0.8859,0.89795,0.8814,0.8946,524420.728001952
20090226 00:00:00:000,0.8946,0.8976,0.8863,0.8895,273168.238532066
20090227 00:00:00:000,0.88925,0.8946,0.8849,0.88495,170281.700514317
20090301 00:00:00:000,0.88325,0.88605,0.8831,0.88495,9548.80007517338
20090302 00:00:00:000,0.88495,0.9011,0.881,0.89465,321367.271864414
20090303 00:00:00:000,0.89465,0.89965,0.8927,0.8933,248704.77314043
20090304 00:00:00:000,0.8932,0.89475,0.8868,0.8909,223649.291203737
20090305 00:00:00:000,0.8909,0.894,0.8852,0.88775,432886.422228217
20090306 00:00:00:000,0.88775,0.89985,0.88575,0.89735,553737.002149582
20090308 00:00:00:000,0.8978,0.89925,0.89575,0.8977,14850.2001440525
20090309 00:00:00:000,0.8977,0.9188,0.8951,0.9147,536585.901990533
20090310 00:00:00:000,0.91475,0.9247,0.9135,0.9218,462051.751362622
20090311 00:00:00:000,0.9218,0.93015,0.9191,0.9251,536961.070982695
20090312 00:00:00:000,0.9251,0.9319,0.921,0.92615,449970.467736006
20090313 00:00:00:000,0.9259,0.92965,0.9166,0.9233,349381.143025398
20090315 00:00:00:000,0.92255,0.9244,0.92205,0.9227,15678.4002404213
20090316 00:00:00:000,0.92265,0.9251,0.9145,0.92165,556699.820464253
20090317 00:00:00:000,0.9216,0.9278,0.9204,0.9265,384144.476927638
20090318 00:00:00:000,0.92655,0.9494,0.92575,0.944,400521.998674035
20090319 00:00:00:000,0.94405,0.9478,0.93855,0.942,373076.889036417
20090320 00:00:00:000,0.942,0.94515,0.93595,0.93865,392386.277151465
20090322 00:00:00:000,0.9417,0.943,0.9394,0.94145,15533.1000788212
20090323 00:00:00:000,0.94145,0.9422,0.9285,0.9346,403584.241322435
20090324 00:00:00:000,0.93465,0.9356,0.91575,0.9168,401757.613654494
20090325 00:00:00:000,0.91675,0.93745,0.91655,0.93235,265667.736520179
20090326 00:00:00:000,0.93245,0.93805,0.9276,0.9352,449730.132372476
20090327 00:00:00:000,0.93515,0.94175,0.925,0.92775,309687.626965523
20090329 00:00:00:000,0.92808,0.92985,0.92668,0.92895,6392.60008656979
20090330 00:00:00:000,0.929,0.934,0.92415,0.92475,323739.86751473
20090331 00:00:00:000,0.92465,0.9317,0.9225,0.9231,321036.30093646
20090401 00:00:00:000,0.9231,0.92565,0.91435,0.91525,328019.538039893
20090402 00:00:00:000,0.91525,0.91735,0.90845,0.9138,328842.401553035
20090403 00:00:00:000,0.9138,0.9159,0.904,0.90815,389725.102313995
20090405 00:00:00:000,0.90952,0.91095,0.90835,0.9094,24243.6003912687
20090406 00:00:00:000,0.9094,0.91105,0.90365,0.90885,402357.757667065
20090407 00:00:00:000,0.9089,0.9114,0.8989,0.90025,295835.280163765
20090408 00:00:00:000,0.9002,0.90495,0.89585,0.90245,292866.397540897
20090409 00:00:00:000,0.90245,0.9088,0.8957,0.8963,283067.785554439
20090410 00:00:00:000,0.89635,0.8993,0.89513,0.8982,72466.7651548386
20090412 00:00:00:000,0.90067,0.90085,0.89834,0.8991,10190.6000221968
20090413 00:00:00:000,0.8991,0.90205,0.8961,0.89975,175387.783687472
20090414 00:00:00:000,0.8997,0.90015,0.8887,0.88955,275331.918663979
20090415 00:00:00:000,0.88955,0.89155,0.8786,0.8815,319662.692203522
20090416 00:00:00:000,0.88145,0.88695,0.8792,0.88305,318986.698588848
20090417 00:00:00:000,0.88305,0.8861,0.87935,0.88125,279586.199458599
20090419 00:00:00:000,0.88232,0.8825,0.88,0.8804,13475.599952817
20090420 00:00:00:000,0.88055,0.8915,0.8794,0.89095,290157.398008704
20090421 00:00:00:000,0.89095,0.8912,0.8814,0.8818,289641.899219036
20090422 00:00:00:000,0.8818,0.8988,0.8813,0.89725,336561.099023938
20090423 00:00:00:000,0.8974,0.8998,0.8911,0.89425,338308.899459124
20090424 00:00:00:000,0.89425,0.9081,0.89355,0.90205,283478.400168061
20090426 00:00:00:000,0.90253,0.9033,0.90145,0.9025,11645.600039959
20090427 00:00:00:000,0.9025,0.9055,0.88815,0.89055,304457.594168007
20090428 00:00:00:000,0.89055,0.89935,0.88815,0.8968,307040.209808946
20090429 00:00:00:000,0.8968,0.90185,0.895,0.8978,316650.825227141
20090430 00:00:00:000,0.8978,0.8998,0.89225,0.8943,386983.600443244
20090501 00:00:00:000,0.8943,0.89845,0.8886,0.88905,217165.701311111
20090503 00:00:00:000,0.88945,0.89026,0.88803,0.88938,24630.0000318289
20090504 00:00:00:000,0.8891,0.8944,0.88892,0.8923,308460.401283026
20090505 00:00:00:000,0.8923,0.89265,0.88258,0.8837,359860.1001724
20090506 00:00:00:000,0.8837,0.8876,0.8774,0.87875,318090.900287509
20090507 00:00:00:000,0.87875,0.89345,0.87635,0.89065,295537.329199076
20090508 00:00:00:000,0.89065,0.8974,0.8902,0.8953,268353.700634718
20090510 00:00:00:000,0.89596,0.8967,0.8949,0.89585,10213.599976182
20090511 00:00:00:000,0.8958,0.90365,0.8946,0.8981,356193.599496961
20090512 00:00:00:000,0.8981,0.9016,0.89135,0.89425,374568.70080626
20090513 00:00:00:000,0.8943,0.902,0.89295,0.89625,320488.00057447
20090514 00:00:00:000,0.89625,0.9006,0.89467,0.8951,296482.500962496
20090515 00:00:00:000,0.89515,0.8958,0.8879,0.88875,267008.400385618
20090517 00:00:00:000,0.88855,0.88985,0.88705,0.888,17377.9181468487
20090518 00:00:00:000,0.888,0.8893,0.88075,0.88405,312654.107227072
20090519 00:00:00:000,0.88405,0.88525,0.87635,0.88065,345977.398900151
20090520 00:00:00:000,0.88055,0.8848,0.8735,0.87515,332201.798219085
20090521 00:00:00:000,0.8752,0.887,0.8722,0.87705,308940.051323652
20090522 00:00:00:000,0.87705,0.88395,0.8764,0.87855,226354.240378737
20090524 00:00:00:000,0.88075,0.882,0.87911,0.88135,8439.50000619888
20090525 00:00:00:000,0.8812,0.8822,0.87865,0.8804,133691.900134206
20090526 00:00:00:000,0.88035,0.88085,0.8755,0.87645,317763.580352664
20090527 00:00:00:000,0.8764,0.87655,0.8653,0.8669,340442.630054504
20090528 00:00:00:000,0.8669,0.8768,0.86605,0.8744,340495.728302121
20090529 00:00:00:000,0.87435,0.88005,0.87075,0.87435,308748.324688554
20090531 00:00:00:000,0.87336,0.87365,0.87125,0.8718,7826.10000550747
20090601 00:00:00:000,0.8718,0.87325,0.86015,0.86115,283988.807362765
20090602 00:00:00:000,0.86115,0.86735,0.86085,0.86295,364884.745732784
20090603 00:00:00:000,0.86295,0.86935,0.85755,0.86765,372044.225151896
20090604 00:00:00:000,0.86765,0.88025,0.8625,0.87915,369870.60981369
20090605 00:00:00:000,0.8791,0.8867,0.87325,0.87375,349408.795455433
20090607 00:00:00:000,0.87505,0.8755,0.8732,0.87505,4791.70001268387
20090608 00:00:00:000,0.87505,0.87955,0.86485,0.86575,402376.528018072
20090609 00:00:00:000,0.8657,0.86695,0.85945,0.86215,344515.143630475
20090610 00:00:00:000,0.86215,0.86345,0.85405,0.855,429906.121913075
20090611 00:00:00:000,0.855,0.85645,0.85005,0.8509,302296.697614074
20090612 00:00:00:000,0.8509,0.8542,0.8481,0.8521,316930.510347366
20090614 00:00:00:000,0.85158,0.85182,0.85058,0.85095,15068.6000635624
20090615 00:00:00:000,0.85102,0.85289,0.84466,0.84631,103288.200030804
20090616 00:00:00:000,0.8463,0.84985,0.84186,0.84419,104122.700044155
20090617 00:00:00:000,0.84413,0.85345,0.8436,0.85005,103417.099991918
20090618 00:00:00:000,0.85013,0.86036,0.8488,0.85013,103554.50001049
20090619 00:00:00:000,0.85012,0.85377,0.84425,0.84505,159116.400042892
20090621 00:00:00:000,0.84489,0.84665,0.8442,0.8455,6027.19992303848
20090622 00:00:00:000,0.8455,0.84895,0.84,0.84875,311792.190082982
20090623 00:00:00:000,0.8488,0.8598,0.84825,0.85585,356087.869701624
20090624 00:00:00:000,0.8558,0.8566,0.8471,0.8482,280504.970572025
20090625 00:00:00:000,0.8482,0.85765,0.84765,0.85335,325926.730485678
20090626 00:00:00:000,0.85334,0.85692,0.8503,0.85045,288737.080066919
20090628 00:00:00:000,0.85187,0.85235,0.85055,0.8519,8405.90001893044
20090629 00:00:00:000,0.8518,0.8521,0.84765,0.85065,307256.429828763
20090630 00:00:00:000,0.85065,0.8536,0.8436,0.85205,336354.63980943
20090701 00:00:00:000,0.85205,0.8595,0.85195,0.8574,340223.900635242
20090702 00:00:00:000,0.85735,0.8629,0.85135,0.85395,295422.050275803
20090703 00:00:00:000,0.85395,0.8584,0.8525,0.8558,176819.570016682
20090705 00:00:00:000,0.85497,0.8572,0.85484,0.85605,13161.2001677752
20090706 00:00:00:000,0.85605,0.8646,0.85595,0.85865,532305.502686501
20090707 00:00:00:000,0.85865,0.8656,0.85803,0.86415,661519.841581941
20090708 00:00:00:000,0.86415,0.86715,0.86165,0.86435,714107.063805349
20090709 00:00:00:000,0.8643,0.8654,0.85745,0.85785,760134.102844
20090710 00:00:00:000,0.85785,0.8626,0.85365,0.85945,658470.702722669
20090712 00:00:00:000,0.86033,0.8633,0.85992,0.86265,12727.4001238346
20090713 00:00:00:000,0.86265,0.86985,0.8598,0.8605,797017.833422303
20090714 00:00:00:000,0.8605,0.86135,0.855,0.8556,838329.584617414
20090715 00:00:00:000,0.8556,0.86035,0.855,0.85795,794618.60247016
20090716 00:00:00:000,0.85795,0.8622,0.85758,0.8611,647114.702402592
20090717 00:00:00:000,0.861,0.86585,0.86065,0.8631,717891.801860265
20090719 00:00:00:000,0.8635,0.8647,0.86312,0.8633,17976.6300617456
20090720 00:00:00:000,0.8632,0.86505,0.85935,0.86005,785248.752785973
20090721 00:00:00:000,0.86005,0.86725,0.85985,0.86485,846784.122528523
20090722 00:00:00:000,0.86485,0.8691,0.8622,0.86345,751424.162058055
20090723 00:00:00:000,0.86345,0.86485,0.85712,0.85775,759959.054514289
20090724 00:00:00:000,0.8577,0.86745,0.85765,0.86455,653785.401159883
20090726 00:00:00:000,0.8632,0.8654,0.8632,0.86495,14279.8001512289
20090727 00:00:00:000,0.86495,0.86855,0.8613,0.86415,643775.651968956
20090728 00:00:00:000,0.8641,0.8646,0.8605,0.862,755994.002267957
20090729 00:00:00:000,0.862,0.8653,0.85505,0.85705,890931.031081229
20090730 00:00:00:000,0.85705,0.8584,0.85025,0.85315,789586.652185082
20090731 00:00:00:000,0.85315,0.8571,0.851,0.8529,737876.122198105
20090802 00:00:00:000,0.85324,0.8537,0.85165,0.8525,47078.6602139473
20090803 00:00:00:000,0.8525,0.85295,0.8462,0.85085,871073.100447342
20090804 00:00:00:000,0.85085,0.85275,0.848,0.85025,845254.55079782
20090805 00:00:00:000,0.85025,0.8512,0.84605,0.8479,954884.463718459
20090806 00:00:00:000,0.8479,0.8562,0.8455,0.85485,630119.182185538
20090807 00:00:00:000,0.85485,0.8593,0.8485,0.85,452995.980198145
20090809 00:00:00:000,0.85022,0.85085,0.84979,0.8506,11767.1000241041
20090810 00:00:00:000,0.85055,0.8599,0.8492,0.8575,437239.740665317
20090811 00:00:00:000,0.8575,0.86155,0.85625,0.85815,476639.849202096
20090812 00:00:00:000,0.85815,0.86135,0.8572,0.8611,497650.260540619
20090813 00:00:00:000,0.8611,0.8624,0.8576,0.8616,365996.61179506
20090814 00:00:00:000,0.8616,0.8654,0.85795,0.85845,319541.740920901
20090816 00:00:00:000,0.85938,0.86035,0.8583,0.86015,12943.600024581
20090817 00:00:00:000,0.8601,0.8646,0.85905,0.86255,414261.43895793
20090818 00:00:00:000,0.86255,0.86295,0.8523,0.85385,456868.290833943
20090819 00:00:00:000,0.85385,0.8627,0.85365,0.86055,379972.990486525
20090820 00:00:00:000,0.86055,0.8643,0.85695,0.86365,345936.050234944
20090821 00:00:00:000,0.8636,0.8699,0.86355,0.86755,331854.370621338
20090823 00:00:00:000,0.86827,0.8692,0.86787,0.86835,28469.200148344
20090824 00:00:00:000,0.8683,0.87275,0.86575,0.871,438956.249821693
20090825 00:00:00:000,0.87105,0.8765,0.8705,0.8756,549707.749359518
20090826 00:00:00:000,0.8756,0.8807,0.87505,0.87725,540520.850370966
20090827 00:00:00:000,0.8772,0.88385,0.87685,0.8821,583966.410208583
20090828 00:00:00:000,0.8821,0.883,0.8774,0.879,513307.201210022
20090830 00:00:00:000,0.8789,0.88025,0.8779,0.87915,19489.600022912
20090831 00:00:00:000,0.87915,0.88255,0.8776,0.88015,499303.67055992
20090901 00:00:00:000,0.88015,0.88345,0.87705,0.88095,608242.611020066
20090902 00:00:00:000,0.88095,0.882,0.87485,0.8765,599843.760380574
20090903 00:00:00:000,0.8765,0.8782,0.87185,0.87315,544729.030163415
20090904 00:00:00:000,0.87315,0.8746,0.8705,0.8721,415144.700087309
20090906 00:00:00:000,0.87246,0.8732,0.8717,0.8723,7756.80002593994
20090907 00:00:00:000,0.8723,0.87795,0.8723,0.8773,293108.929692984
20090908 00:00:00:000,0.8773,0.8793,0.87305,0.87795,531478.430277109
20090909 00:00:00:000,0.8779,0.88095,0.8758,0.87975,527695.660232604
20090910 00:00:00:000,0.87975,0.8827,0.873,0.8754,507976.750119284
20090911 00:00:00:000,0.8754,0.87575,0.87225,0.87455,500057.100150585
20090913 00:00:00:000,0.87525,0.87528,0.874,0.8752,16445.0001029968
20090914 00:00:00:000,0.8751,0.88285,0.87445,0.8814,506755.240073934
20090915 00:00:00:000,0.88145,0.8897,0.8768,0.88955,579363.189857535
20090916 00:00:00:000,0.88955,0.89325,0.88825,0.89255,512907.210197508
20090917 00:00:00:000,0.8925,0.89685,0.88965,0.8964,413258.482014477
20090918 00:00:00:000,0.8964,0.9057,0.89605,0.9039,450732.802104712
20090920 00:00:00:000,0.90643,0.90643,0.90425,0.9047,9474.70008230209
20090921 00:00:00:000,0.9047,0.9077,0.90405,0.9053,360647.202386633
20090922 00:00:00:000,0.9053,0.9081,0.90265,0.90395,465608.001697183
20090923 00:00:00:000,0.90395,0.9061,0.89835,0.90045,472792.961511388
20090924 00:00:00:000,0.90045,0.91925,0.899,0.9186,565016.631821781
20090925 00:00:00:000,0.9186,0.92185,0.9154,0.9207,472641.252302647
20090927 00:00:00:000,0.92057,0.93,0.91958,0.9273,19462.7002221346
20090928 00:00:00:000,0.9273,0.92765,0.91915,0.9202,526562.782949686
20090929 00:00:00:000,0.9202,0.921,0.91035,0.9137,536884.592833124
20090930 00:00:00:000,0.91365,0.9161,0.90765,0.91565,520258.041644216
20091001 00:00:00:000,0.9157,0.9177,0.908,0.91305,637335.861506395
20091002 00:00:00:000,0.91305,0.9197,0.91215,0.914,616910.851415992
20091004 00:00:00:000,0.91613,0.91685,0.91495,0.91625,18711.8001570702
20091005 00:00:00:000,0.91625,0.92015,0.91395,0.91905,569607.841692448
20091006 00:00:00:000,0.91905,0.92735,0.9173,0.92445,576959.272094011
20091007 00:00:00:000,0.92445,0.9276,0.91905,0.9216,538874.332552433
20091008 00:00:00:000,0.9216,0.923,0.9159,0.92015,543314.352004163
20091009 00:00:00:000,0.92015,0.9297,0.91805,0.92955,534735.011626244
20091011 00:00:00:000,0.92912,0.9297,0.92805,0.9288,15356.4900494814
20091012 00:00:00:000,0.9288,0.9383,0.92675,0.9352,536216.42131722
20091013 00:00:00:000,0.9352,0.9411,0.93144,0.9319,610327.871390939
20091014 00:00:00:000,0.9319,0.93525,0.92955,0.9329,506081.701948144
20091015 00:00:00:000,0.9329,0.93305,0.9142,0.91525,615878.77185595
20091016 00:00:00:000,0.91525,0.9168,0.9093,0.91105,618436.672191054
20091018 00:00:00:000,0.91079,0.9138,0.91045,0.91065,15689.5100530386
20091019 00:00:00:000,0.91065,0.919,0.90975,0.91205,509832.511699557
20091020 00:00:00:000,0.91205,0.9151,0.907,0.91155,568068.062650204
20091021 00:00:00:000,0.91155,0.9118,0.8997,0.90325,634555.301844597
20091022 00:00:00:000,0.90325,0.9068,0.9012,0.90425,603804.301745296
20091023 00:00:00:000,0.90425,0.9216,0.90025,0.9201,697451.341973536
20091025 00:00:00:000,0.92025,0.92135,0.91925,0.9213,25952.4000694752
20091026 00:00:00:000,0.92125,0.92395,0.90945,0.91165,574326.002315044
20091027 00:00:00:000,0.91165,0.91345,0.9026,0.90385,670973.572054841
20091028 00:00:00:000,0.90385,0.9068,0.8951,0.89855,650742.301847577
20091029 00:00:00:000,0.89855,0.8994,0.89115,0.8959,573908.141858578
20091030 00:00:00:000,0.8959,0.8989,0.89295,0.8936,595738.411354065
20091101 00:00:00:000,0.89695,0.89925,0.89545,0.89585,20411.2000550032
20091102 00:00:00:000,0.89585,0.9051,0.8952,0.901,610306.001670599
20091103 00:00:00:000,0.90095,0.90605,0.89345,0.897,706185.922334194
20091104 00:00:00:000,0.897,0.8986,0.8919,0.89785,674425.202034354
20091105 00:00:00:000,0.89785,0.89985,0.8931,0.8976,717918.391325049
20091106 00:00:00:000,0.8976,0.89895,0.89283,0.89359,525144.891681179
20091108 00:00:00:000,0.89305,0.8944,0.89265,0.89385,11562.600039959
20091109 00:00:00:000,0.89385,0.89765,0.8897,0.8942,642050.340757608
20091110 00:00:00:000,0.8942,0.90155,0.89345,0.89545,662997.242225111
20091111 00:00:00:000,0.89545,0.905,0.8943,0.9036,706960.750941418
20091112 00:00:00:000,0.9036,0.90645,0.8945,0.8956,705766.330751628
20091113 00:00:00:000,0.8956,0.8965,0.89065,0.89349,658256.780040264
20091115 00:00:00:000,0.89305,0.8943,0.89245,0.89415,17343.9000667334
20091116 00:00:00:000,0.89405,0.89785,0.8872,0.8898,611574.880166888
20091117 00:00:00:000,0.8898,0.89075,0.88335,0.88409,648123.870714322
20091118 00:00:00:000,0.88416,0.89485,0.88414,0.8932,560712.401099086
20091119 00:00:00:000,0.89325,0.89655,0.8899,0.89555,665201.750991285
20091120 00:00:00:000,0.89555,0.90185,0.89475,0.90045,648231.300019503
20091122 00:00:00:000,0.9001,0.90155,0.89955,0.9009,13728.9000116587
20091123 00:00:00:000,0.90095,0.90385,0.8998,0.9005,550754.850320578
20091124 00:00:00:000,0.9005,0.90565,0.90045,0.90255,651917.270445704
20091125 00:00:00:000,0.90255,0.90655,0.89775,0.90545,503640.501199603
20091126 00:00:00:000,0.90545,0.91285,0.9038,0.91065,450675.520533405
20091127 00:00:00:000,0.9105,0.91335,0.90595,0.90815,529647.210368395
20091129 00:00:00:000,0.9093,0.9094,0.90785,0.90885,11445.3000061512
20091130 00:00:00:000,0.90885,0.91535,0.90725,0.91365,621306.490828276
20091201 00:00:00:000,0.91365,0.9151,0.90655,0.90765,569760.03095305
20091202 00:00:00:000,0.90765,0.9105,0.9026,0.90425,628894.360978484
20091203 00:00:00:000,0.90425,0.91155,0.90385,0.90975,623625.100858331
20091204 00:00:00:000,0.90975,0.91115,0.89905,0.9016,553282.701034307
20091206 00:00:00:000,0.90425,0.90445,0.90187,0.90275,16476.3000192642
20091207 00:00:00:000,0.9027,0.9063,0.9007,0.90115,709786.430199504
20091208 00:00:00:000,0.90115,0.9094,0.90105,0.90445,912314.700726509
20091209 00:00:00:000,0.90445,0.9095,0.90025,0.90505,831497.601166725
20091210 00:00:00:000,0.90505,0.90705,0.90195,0.90485,501402.882033825
20091211 00:00:00:000,0.90485,0.90685,0.89805,0.8985,594776.440634251
20091213 00:00:00:000,0.89975,0.90155,0.89915,0.901,17843.3000457287
20091214 00:00:00:000,0.90105,0.90485,0.89785,0.89845,567263.180977225
20091215 00:00:00:000,0.89845,0.90005,0.89265,0.89375,590012.000908494
20091216 00:00:00:000,0.89375,0.89605,0.8883,0.88955,665576.869722128
20091217 00:00:00:000,0.8896,0.8919,0.8851,0.88745,790164.500819683
20091218 00:00:00:000,0.88745,0.8898,0.8857,0.887,625768.281190872
20091220 00:00:00:000,0.88745,0.88875,0.88655,0.8884,8165.00003170967
20091221 00:00:00:000,0.88835,0.89285,0.8861,0.88965,590347.00091362
20091222 00:00:00:000,0.88965,0.89455,0.8885,0.89235,558625.70047152
20091223 00:00:00:000,0.89235,0.8998,0.89125,0.8979,503855.150710836
20091224 00:00:00:000,0.89775,0.9018,0.8967,0.89987,316868.300410748
20091225 00:00:00:000,0.8999,0.90407,0.89334,0.90064,545377.000568986
20091227 00:00:00:000,0.89955,0.9013,0.89875,0.9011,6482.00001442432
20091228 00:00:00:000,0.9011,0.9018,0.8979,0.89825,315983.099869132
20091229 00:00:00:000,0.89825,0.90415,0.8971,0.9017,501163.600221992
20091230 00:00:00:000,0.9017,0.90545,0.89105,0.89205,410457.69119978
20091231 00:00:00:000,0.89205,0.8958,0.88534,0.88587,264762.500638604
20100101 00:00:00:000,0.88577,0.88729,0.88535,0.8862,485004.200241566
20100103 00:00:00:000,0.88767,0.88865,0.88685,0.88685,15800.7000151873
20100104 00:00:00:000,0.88685,0.89655,0.8856,0.8951,554829.200561762
20100105 00:00:00:000,0.89505,0.9015,0.8945,0.8982,650381.801842332
20100106 00:00:00:000,0.8982,0.90115,0.89255,0.89885,693945.569770813
20100107 00:00:00:000,0.89885,0.9026,0.89765,0.8985,667733.650332212
20100108 00:00:00:000,0.8985,0.90075,0.89205,0.8991,634864.900907397
20100110 00:00:00:000,0.89765,0.89955,0.89695,0.89895,15213.7000427246
20100111 00:00:00:000,0.899,0.9026,0.8976,0.9004,517224.031325474
20100112 00:00:00:000,0.9004,0.90275,0.8956,0.89615,635134.811403036
20100113 00:00:00:000,0.89615,0.89655,0.88935,0.8918,609693.960443571
20100114 00:00:00:000,0.8918,0.89355,0.88665,0.88765,554401.872076288
20100115 00:00:00:000,0.8876,0.8879,0.8809,0.88425,520589.269530043
20100117 00:00:00:000,0.8826,0.88275,0.8815,0.882,7048.90004193783
20100118 00:00:00:000,0.882,0.88325,0.87815,0.8808,410779.341289163
20100119 00:00:00:000,0.88075,0.8809,0.8712,0.8729,568339.041605756
20100120 00:00:00:000,0.87285,0.8732,0.86505,0.86555,740427.630395293
20100121 00:00:00:000,0.8656,0.8717,0.86535,0.8702,657360.250687853
20100122 00:00:00:000,0.8702,0.8785,0.86855,0.87725,553884.9008919
20100124 00:00:00:000,0.87908,0.87908,0.8776,0.87815,9867.30005288124
20100125 00:00:00:000,0.87815,0.8794,0.8703,0.8707,461436.000458315
20100126 00:00:00:000,0.8707,0.8753,0.86665,0.87215,564689.93088913
20100127 00:00:00:000,0.87225,0.8731,0.8658,0.8671,606774.100691408
20100128 00:00:00:000,0.86705,0.86755,0.8602,0.86485,540095.900226474
20100129 00:00:00:000,0.8649,0.86915,0.86285,0.8667,539947.301593721
20100131 00:00:00:000,0.8692,0.8698,0.8684,0.86855,8948.60003221035
20100201 00:00:00:000,0.8686,0.8768,0.8682,0.87305,462500.951160654
20100202 00:00:00:000,0.87305,0.8762,0.8709,0.87395,431844.880315311
20100203 00:00:00:000,0.87395,0.8769,0.87095,0.8732,448967.201489568
